film_ref	title	tfidf_cluster	tc_pattern	has_shotlist	has_timecodes	has_grampian_tc	has_standard_tc	desc_word_count
(filmRef)2324	[HALFWAY TO PARADISE: JAMES KELMAN]	11.0	A_standard_shotlist_tc	True	True	False	True	92
(filmRef)2325	[HALFWAY TO PARADISE: AL JOLSON]	11.0	A_standard_shotlist_tc	True	True	False	True	139
(filmRef)2326	[HALFWAY TO PARADISE: GREENOCK PUB]	11.0	A_standard_shotlist_tc	True	True	False	True	113
(filmRef)2327	[HALFWAY TO PARADISE: THE CUT]	11.0	A_standard_shotlist_tc	True	True	False	True	120
(filmRef)2328	[HALFWAY TO PARADISE: JOHN COLQUHOUN]	11.0	A_standard_shotlist_tc	True	True	False	True	116
(filmRef)2329	[HALFWAY TO PARADISE: IRN BRU]	11.0	A_standard_shotlist_tc	True	True	False	True	117
(filmRef)2331	[HALFWAY TO PARADISE: NAKED RADIO]	11.0	A_standard_shotlist_tc	True	True	False	True	139
(filmRef)2332	ROTHESAY ACADEMY, CHRISTMAS 1928	14.0	A_standard_shotlist_tc	True	True	False	True	69
(filmRef)2333	(DUNOON AND ROTHESAY PIER)	2.0	F_other	True	True	False	False	45
(filmRef)2334	HOLIDAY SCENES AT ROTHESAY	2.0	A_standard_shotlist_tc	True	True	False	True	125
(filmRef)2335	ROTHESAY FANCY DRESS PARADE	19.0	A_standard_shotlist_tc	True	True	False	True	115
(filmRef)2336	[BRITISH MOVING PICTURE NEWS NO. 165, ROTHESAY PEACE CELEBRATIONS]	14.0	A_standard_shotlist_tc	True	True	False	True	252
(filmRef)2337	(MACEWEN'S FREEDOM OF ROTHESAY)	14.0	A_standard_shotlist_tc	True	True	False	True	117
(filmRef)2338	(ROTHESAY 1918)	14.0	A_standard_shotlist_tc	True	True	False	True	171
(filmRef)2339	(LADY LAUDER IN ROTHESAY)	14.0	A_standard_shotlist_tc	True	True	False	True	183
(filmRef)2340	[KILSYTH RAILWAY STATION]	14.0	A_standard_shotlist_tc	True	True	False	True	43
(filmRef)2341	(TOWERS FAMILY FILM PART I)	14.0	A_standard_shotlist_tc	True	True	False	True	146
(filmRef)2342	(TOWERS FAMILY FILM PART 2)	11.0	A_standard_shotlist_tc	True	True	False	True	131
(filmRef)2343	IONA COMMUNITY YOUTH GROUP, the	11.0	A_standard_shotlist_tc	True	True	False	True	87
(filmRef)2344	THAT SACRED ISLE IONA	11.0	A_standard_shotlist_tc	True	True	False	True	85
(filmRef)2345	[COMMUNITY HOUSE]	10.0	A_standard_shotlist_tc	True	True	False	True	223
(filmRef)2346	CAN THESE STONES LIVE?	11.0	A_standard_shotlist_tc	True	True	False	True	115
(filmRef)2347	ALF GOES TO WORK	11.0	A_standard_shotlist_tc	True	True	False	True	170
(filmRef)2348	[IONA CLUB]	1.0	A_standard_shotlist_tc	True	True	False	True	112
(filmRef)2349	(RESTORATION OF IONA ABBEY)	10.0	A_standard_shotlist_tc	True	True	False	True	242
(filmRef)2350	PATTERN TO PENTECOST	11.0	A_standard_shotlist_tc	True	True	False	True	133
(filmRef)2351	IONA - WE SHALL REBUILD	14.0	A_standard_shotlist_tc	True	True	False	True	311
(filmRef)2352	(AFRICAN VISITORS TO IONA)	14.0	F_other	True	True	False	False	52
(filmRef)2353	RISE IN WAGES, a	11.0	A_standard_shotlist_tc	True	True	False	True	113
(filmRef)2354	EDINBURGH TEMPERANCE DAY	6.0	A_standard_shotlist_tc	True	True	False	True	124
(filmRef)2355	(TEMPERANCE DAYS AND ORGANISATIONS 1936)	14.0	A_standard_shotlist_tc	True	True	False	True	288
(filmRef)2356	(TEMPERANCE EVENTS, EDINBURGH 1939)	19.0	A_standard_shotlist_tc	True	True	False	True	314
(filmRef)2357	(TEMPERANCE DAYS, EDINBURGH 1936 - 1937)	19.0	A_standard_shotlist_tc	True	True	False	True	245
(filmRef)2358	MARGARET BAKER IN LECTURES AND STORIES	11.0	A_standard_shotlist_tc	True	True	False	True	82
(filmRef)2359	HOWER	11.0	A_standard_shotlist_tc	True	True	False	True	161
(filmRef)2360	ROWIEGAR	11.0	A_standard_shotlist_tc	True	True	False	True	232
(filmRef)2361	MIDHOWE BROCH	11.0	A_standard_shotlist_tc	True	True	False	True	103
(filmRef)2362	(HAWICK SCENES 1909 - 1910)	14.0	A_standard_shotlist_tc	True	True	False	True	230
(filmRef)2363	FLOOD AT DUMFRIES	14.0	A_standard_shotlist_tc	True	True	False	True	62
(filmRef)2364	"CASTING ""THE BRUCE"" AT CHELTENHAM"	11.0	A_standard_shotlist_tc	True	True	False	True	50
(filmRef)2365	PERCHANCE TO SAIL	11.0	A_standard_shotlist_tc	True	True	False	True	326
(filmRef)2366	FOLLOWING THE RIVER NO. 2: THE MIDDLE STRETCH	11.0	A_standard_shotlist_tc	True	True	False	True	108
(filmRef)2367	[ON THE ISLAND]	10.0	A_standard_shotlist_tc	True	True	False	True	271
(filmRef)2368	(NCB STAFF BUS OUTINGS)	14.0	A_standard_shotlist_tc	True	True	False	True	104
(filmRef)2369	[LORD ROBENS INTERVIEW]	1.0	A_standard_shotlist_tc	True	True	False	True	174
(filmRef)2370	FARMER'S BOY, the	13.0	A_standard_shotlist_tc	True	True	False	True	117
(filmRef)2371	OBAN CELTIC MEET NEWTONMORE (REPLAY)	7.0	A_standard_shotlist_tc	True	True	False	True	113
(filmRef)2372	ARBROATH'S NEW SWIMMING POOL	14.0	A_standard_shotlist_tc	True	True	False	True	154
(filmRef)2373	[DUNDEE'S SCREEN SNAPSHOTS SERIES]	14.0	A_standard_shotlist_tc	True	True	False	True	302
(filmRef)2374	ANNAN, RIDING OF THE MARCHES 1925	19.0	A_standard_shotlist_tc	True	True	False	True	166
(filmRef)2375	ANNAN RIDING OF THE MARCHES, June 11th 1938: 400th Anniversary Celebrations	19.0	A_standard_shotlist_tc	True	True	False	True	96
(filmRef)2376	RIDING OF THE MARCHES AT ANNAN, July 5th 1930	19.0	A_standard_shotlist_tc	True	True	False	True	197
(filmRef)2377	ANNAN RIDING OF THE MARCHES, Sept. 14th 1935	11.0	D_no_shotlist_no_tc	False	False	False	False	11
(filmRef)2378	GREAT BRIDGE OVER THE FORTH	14.0	A_standard_shotlist_tc	True	True	False	True	74
(filmRef)2379	ROYAL STIRLING	10.0	A_standard_shotlist_tc	True	True	False	True	308
(filmRef)2380	HIGHLANDS AND ISLANDS - A ROYAL TOUR	10.0	A_standard_shotlist_tc	True	True	False	True	330
(filmRef)23805	[6 IDENTS - SOURCE FOOTAGE AND EDITED MASTERS]	10.0	A_standard_shotlist_tc	True	True	False	True	179
(filmRef)23806	(ABERFELDY COMMUNITY TELEVISION FORUM / 'ALL THE WAY TO MEMPHIS' WITH DUNDEE REPERTORY THEATRE / EARTHSHIP FIFE)	10.0	A_standard_shotlist_tc	True	True	False	True	470
(filmRef)23807	[ABERFELDY TRAIL]	10.0	A_standard_shotlist_tc	True	True	False	True	164
(filmRef)23808	ADAMNAN	11.0	A_standard_shotlist_tc	True	True	False	True	201
(filmRef)23809	(ADVERTS COMPILATION: DEACON BRODIES / CARPET WORLD / WINTERS PIONEER LTD / DOG HOUSE PUB)	11.0	A_standard_shotlist_tc	True	True	False	True	192
(filmRef)2381	HEWERS OF COAL	13.0	A_standard_shotlist_tc	True	True	False	True	262
(filmRef)23810	(ADVERTISEMENT FOR JAHANGIR TANDOORI)	11.0	A_standard_shotlist_tc	True	True	False	True	40
(filmRef)23811	ADVERTS MASTER 2	10.0	A_standard_shotlist_tc	True	True	False	True	207
(filmRef)23812	ART IN SCOTLAND	11.0	A_standard_shotlist_tc	True	True	False	True	97
(filmRef)23813	ART IN SCOTLAND / BOOK SHOW, the	10.0	A_standard_shotlist_tc	True	True	False	True	388
(filmRef)23814	ART IN SCOTLAND / BOOK SHOW, the	10.0	A_standard_shotlist_tc	True	True	False	True	545
(filmRef)23815	ART IN SCOTLAND / DARE TO BE DIGITAL / BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	293
(filmRef)23816	[ART IN SCOTLAND COMPILATION EDITIONS]	11.0	A_standard_shotlist_tc	True	True	False	True	286
(filmRef)23817	ART IN SCOTLAND COMPILATION: Author Interviews at Edinburgh International Book Festival and ''Earthly Paradise'' Exhibition)	10.0	A_standard_shotlist_tc	True	True	False	True	380
(filmRef)23818	(ART IN SCOTLAND COMPILATION: Interviews with various artists and Beltane Festival, Calton Hill, Edinburgh)	10.0	A_standard_shotlist_tc	True	True	False	True	189
(filmRef)23819	ART SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	94
(filmRef)2382	[AERIALS OF THE CLYDE AND DUMBARTON]	1.0	A_standard_shotlist_tc	True	True	False	True	127
(filmRef)23820	ARTS REVISITED, the	11.0	C_shotlist_no_tc	True	False	False	False	141
(filmRef)23821	(BACARDI CLUB EVENT)	14.0	A_standard_shotlist_tc	True	True	False	True	99
(filmRef)23822	BACK TO THE FUTURE: With the Water of Life	11.0	A_standard_shotlist_tc	True	True	False	True	250
(filmRef)23824	BIG ISSUE IN SCOTLAND, the	11.0	A_standard_shotlist_tc	True	True	False	True	130
(filmRef)23825	(BONGO CLUB, the)	10.0	A_standard_shotlist_tc	True	True	False	True	230
(filmRef)23826	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	188
(filmRef)23827	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	134
(filmRef)23828	[BOOK SHOW: Philip Pullman, the]	11.0	A_standard_shotlist_tc	True	True	False	True	87
(filmRef)23829	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	237
(filmRef)2383	(HOLIDAY IN SCOTLAND 1964)	2.0	A_standard_shotlist_tc	True	True	False	True	145
(filmRef)23830	[BOOK SHOW: Edinburgh Festival Interviews, the]	11.0	A_standard_shotlist_tc	True	True	False	True	121
(filmRef)23831	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	262
(filmRef)23832	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	203
(filmRef)23833	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	276
(filmRef)23834	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	305
(filmRef)23835	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	221
(filmRef)23836	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	241
(filmRef)23837	BOOK SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	187
(filmRef)23838	BOOK SHOW, the / BOOK SHOW: From Dust to Demons, the	10.0	A_standard_shotlist_tc	True	True	False	True	236
(filmRef)23839	(BOOK SHOW: Beryl Bainbridge and Edwina Currie)	11.0	A_standard_shotlist_tc	True	True	False	True	237
(filmRef)2384	HOW TO MAKE YOUR OWN TEMPLETON CARPETS	13.0	A_standard_shotlist_tc	True	True	False	True	141
(filmRef)23840	('BOOK SHOW' HIGHLIGHTS FROM THE EDINBURGH INTERNATIONAL BOOK FESTIVAL)	11.0	A_standard_shotlist_tc	True	True	False	True	103
(filmRef)23841	CELEBRATING DIVERSITY: Edinburgh Mela	11.0	A_standard_shotlist_tc	True	True	False	True	569
(filmRef)23842	[CHANNEL 6 ADS]	11.0	A_standard_shotlist_tc	True	True	False	True	160
(filmRef)23843	CITYSCAPE: Edinburgh Architecture Association Award for New Buildings	11.0	A_standard_shotlist_tc	True	True	False	True	202
(filmRef)23844	CITYSCAPE : Managing Traffic in Edinburgh City Centre	11.0	A_standard_shotlist_tc	True	True	False	True	160
(filmRef)23845	CITYSCAPE : The New Scotsman Building	11.0	A_standard_shotlist_tc	True	True	False	True	98
(filmRef)23846	CITYSCAPE : The Usher Hall	11.0	A_standard_shotlist_tc	True	True	False	True	130
(filmRef)23847	[CITYSCAPE: Sighthill]	10.0	A_standard_shotlist_tc	True	True	False	True	221
(filmRef)23848	[CITYSCAPE: The New Museum of Scotland]	11.0	A_standard_shotlist_tc	True	True	False	True	125
(filmRef)23849	[COMMONWEALTH FM]	11.0	A_standard_shotlist_tc	True	True	False	True	118
(filmRef)2385	"MV ""KIRRIEMOOR"""	18.0	A_standard_shotlist_tc	True	True	False	True	104
(filmRef)23850	(COMPILATION OF CHANNEL 6 ADVERTS AND PROGRAMMES INCLUDING 'DRUGS CULTURE' INTERVIEWS FROM EDINBURGH BOOK FESTIVAL)	10.0	A_standard_shotlist_tc	True	True	False	True	283
(filmRef)23851	(COMPILATION OF CHANNEL 6 ARTS PROGRAMMING: Book Show, Talking Pictures, Art in Scotland, Blue Sky)	10.0	A_standard_shotlist_tc	True	True	False	True	414
(filmRef)23852	(COMPILATION OF CHANNEL 6 PROGRAMMING INCLUDING ART SHOW SCOTLAND / BOOK SHOW / DIVERSE TV / TRAILER FOR L.I.E.)	10.0	A_standard_shotlist_tc	True	True	False	True	340
(filmRef)23853	[DAFT: Drug and Alcohol Free Time Initiative]	11.0	A_standard_shotlist_tc	True	True	False	True	83
(filmRef)23854	[DAILY SCHEDULE ; CHRISTMAS SCHEDULE ; NEW YEAR SCHEDULE]	11.0	A_standard_shotlist_tc	True	True	False	True	32
(filmRef)23855	DIVERSE TV / POLITICS SHOW, the	11.0	A_standard_shotlist_tc	True	True	False	True	139
(filmRef)23856	DULL KIRK DIG	11.0	A_standard_shotlist_tc	True	True	False	True	170
(filmRef)23857	DULL KIRK DIG	11.0	A_standard_shotlist_tc	True	True	False	True	189
(filmRef)23858	[EDINBURGH TV E STINGS]	10.0	A_standard_shotlist_tc	True	True	False	True	55
(filmRef)23859	[GOLDEN BEGGAR]	11.0	A_standard_shotlist_tc	True	True	False	True	172
(filmRef)2386	"[""COURLAND"" AT KARLSHAMM]"	13.0	A_standard_shotlist_tc	True	True	False	True	47
(filmRef)23860	GRAPHICS IN MOTION	11.0	A_standard_shotlist_tc	True	True	False	True	171
(filmRef)23861	HARRIS GIG 2001	11.0	A_standard_shotlist_tc	True	True	False	True	118
(filmRef)23862	(INTERVIEW WITH DAVID RUSHTON)	11.0	A_standard_shotlist_tc	True	True	False	True	192
(filmRef)23863	(INTERVIEWS WITH HAZEY JANES, GORKY'S ZYGOTIC MYNCI)	11.0	A_standard_shotlist_tc	True	True	False	True	73
(filmRef)23864	(INTERVIEWS FOR THE BOOK SHOW WITH IRVINE WELSH, GORE VIDAL, HOWARD MARKS, ROBERT SABBAG, PETER STRAUB)	10.0	A_standard_shotlist_tc	True	True	False	True	127
(filmRef)23865	[JAMIE BENSON]	9.0	A_standard_shotlist_tc	True	True	False	True	75
(filmRef)23866	JUMP 'N' SHOUT	10.0	A_standard_shotlist_tc	True	True	False	True	278
(filmRef)23867	(LORD PROVOST AND SCOTTISH HOLISTIC HEALTH FESTIVAL)	11.0	A_standard_shotlist_tc	True	True	False	True	88
(filmRef)23869	MAGIC GALLERY AT THE CAMERA OBSCURA, EDINBURGH, the	11.0	A_standard_shotlist_tc	True	True	False	True	63
(filmRef)2387	[CURRIE LINE FILMS 1 AND 2]	18.0	A_standard_shotlist_tc	True	True	False	True	84
(filmRef)23870	MICHAEL MARRA LIVE AT THE BONAR HALL	10.0	A_standard_shotlist_tc	True	True	False	True	206
(filmRef)23871	OZZY'S ADVERT SUMMER 2002	11.0	A_standard_shotlist_tc	True	True	False	True	59
(filmRef)23872	PANTO: The Movie	11.0	A_standard_shotlist_tc	True	True	False	True	144
(filmRef)23873	POLITICS SHOW, the / DIVERSE TV	11.0	A_standard_shotlist_tc	True	True	False	True	138
(filmRef)23874	(RAW INTERVIEWS FROM THE BOOK SHOW: MALCOLM GASKILL, ALINE TEMPLETON, PETER MAY)	11.0	A_standard_shotlist_tc	True	True	False	True	91
(filmRef)23875	(RUSHES OF STREET SCENES IN EDINBURGH)	10.0	A_standard_shotlist_tc	True	True	False	True	102
(filmRef)23876	SCOTTISH 9 BALL COMPETITION	10.0	A_standard_shotlist_tc	True	True	False	True	451
(filmRef)23878	[SIMON'S VIEWPOINT]	10.0	A_standard_shotlist_tc	True	True	False	True	181
(filmRef)23879	SPEEDWAY BRITISH PREMIER LEAGUE : Edinburgh Monarchs Vr's Newcastle	10.0	A_standard_shotlist_tc	True	True	False	True	324
(filmRef)2388	BONNIE SCOTLAND	3.0	A_standard_shotlist_tc	True	True	False	True	128
(filmRef)23880	SPIRIT OF THE GAMES	11.0	A_standard_shotlist_tc	True	True	False	True	338
(filmRef)23881	STRETCHED LIMO	14.0	A_standard_shotlist_tc	True	True	False	True	92
(filmRef)23882	(STUART McHARDY AND JOHN MALCOLM / ADVERT FOR BREADALBANE BAKERY / BOOK SHOW, the)	11.0	A_standard_shotlist_tc	True	True	False	True	144
(filmRef)23883	(COMPILATION OF TALKING PICTURES / IN CONVERSATION / WORLD AIDS DAY VIDEO)	10.0	A_standard_shotlist_tc	True	True	False	True	293
(filmRef)23884	TALKING PICTURES / IN CONVERSATION / GO NORTH	10.0	A_standard_shotlist_tc	True	True	False	True	558
(filmRef)23885	(TAPESTRY / I WROTE THIS / 21ST CENTURY)	10.0	A_standard_shotlist_tc	True	True	False	True	401
(filmRef)23886	TORYSPEAK / CAPITAL NEWS BULLETIN / TRUST ACQUIRES MANSFIELD PLACE CHURCH / EDINBURGH INTERNATIONAL FRINGE FESTIVAL 1995 / BERLIN TAPES	10.0	A_standard_shotlist_tc	True	True	False	True	443
(filmRef)23887	[TV TRUST MASTER]	10.0	A_standard_shotlist_tc	True	True	False	True	343
(filmRef)23888	(UNEDITED INTERVIEW WITH PROFESSOR PLASTIC)	11.0	A_standard_shotlist_tc	True	True	False	True	170
(filmRef)23889	VIEWPOINT	11.0	A_standard_shotlist_tc	True	True	False	True	75
(filmRef)2389	(BOXING MATCHES, SCOTLAND v ENGLAND)	11.0	A_standard_shotlist_tc	True	True	False	True	34
(filmRef)23890	(VOX POPS ABOUT EDINBURGH PUBLIC TRANSPORT)	11.0	A_standard_shotlist_tc	True	True	False	True	42
(filmRef)23891	WOMEN'S WORK	11.0	A_standard_shotlist_tc	True	True	False	True	130
(filmRef)23892	WRITERS' STORIES	11.0	A_standard_shotlist_tc	True	True	False	True	388
(filmRef)23893	WRITERS' STORIES	11.0	A_standard_shotlist_tc	True	True	False	True	233
(filmRef)23894	WRITERS' STORIES	11.0	A_standard_shotlist_tc	True	True	False	True	128
(filmRef)23895	WRITERS' STORIES	11.0	A_standard_shotlist_tc	True	True	False	True	113
(filmRef)23896	EXPERIMENTAL TELEVISION / FOOTSTEPS IN THE SAND	10.0	A_standard_shotlist_tc	True	True	False	True	356
(filmRef)23897	(INTERVIEWS EXPERIMENTAL TELEVISION PROJECT)	11.0	A_standard_shotlist_tc	True	True	False	True	50
(filmRef)23898	[SHMU STATION HOUSE MEDIA UNIT TV PROMO]	11.0	A_standard_shotlist_tc	True	True	False	True	42
(filmRef)23899	(FESTIVAL STINGS / INTERVIEW WITH JEFF KOONS)	10.0	A_standard_shotlist_tc	True	True	False	True	116
(filmRef)2390	(ARRIVAL AT NEW YORK)	2.0	A_standard_shotlist_tc	True	True	False	True	127
(filmRef)23900	TORY SPEAK	11.0	C_shotlist_no_tc	True	False	False	False	239
(filmRef)23902	YOUTH MEDIA CONFERENCE	11.0	C_shotlist_no_tc	True	False	False	False	355
(filmRef)23903	(EUROPEAN MEETING OF LOCAL TELEVISION)	11.0	C_shotlist_no_tc	True	False	False	False	164
(filmRef)23904	WAPPING LIES!	11.0	C_shotlist_no_tc	True	False	False	False	306
(filmRef)23905	SAVING OF THE MANSFIELD PLACE CHURCH, the	11.0	C_shotlist_no_tc	True	False	False	False	380
(filmRef)23906	(MUT ZU DEMOKRATIE)	11.0	D_no_shotlist_no_tc	False	False	False	False	22
(filmRef)23908	(COMMUNITY MEDIA ASSOCIATION - ACCESS TO THE MEDIA FOR PEOPLE AND COMMUNITIES)	11.0	C_shotlist_no_tc	True	False	False	False	455
(filmRef)23909	SMALL SCALE BROADCASTING (LOCAL RADIO AND TV IN SCOTLAND)	11.0	C_shotlist_no_tc	True	False	False	False	217
(filmRef)2391	(IRVINE MEADOW v FAULDHOUSE UNITED)	7.0	A_standard_shotlist_tc	True	True	False	True	45
(filmRef)23913	CABLE AUTHORITY	11.0	C_shotlist_no_tc	True	False	False	False	150
(filmRef)23914	(CABLE TV IN AMSTERDAM 1988)	11.0	D_no_shotlist_no_tc	False	False	False	False	6
(filmRef)23915	COMMUNITY TELEVISION IN AUSTRALIA	1.0	C_shotlist_no_tc	True	False	False	False	85
(filmRef)23916	MIGHTY STRUGGLES	11.0	C_shotlist_no_tc	True	False	False	False	142
(filmRef)23918	(CHANNEL 6 DEMO 1999)	1.0	D_no_shotlist_no_tc	False	False	False	False	13
(filmRef)23919	[NORTHERN NEWSREEL 1]	11.0	C_shotlist_no_tc	True	False	False	False	282
(filmRef)2392	LOMOND MC / SKI-ING	14.0	A_standard_shotlist_tc	True	True	False	True	246
(filmRef)23920	EDINBURGH TELEVISION	11.0	C_shotlist_no_tc	True	False	False	False	261
(filmRef)23925	(ABERDEEN ACCESS, A SELECTION) / COMMUNITY CHANNEL	11.0	C_shotlist_no_tc	True	False	False	False	329
(filmRef)23926	[KEEP BRMB NEWS LOCAL]	11.0	C_shotlist_no_tc	True	False	False	False	197
(filmRef)23927	(RESTRICTED SERVICE LICENCES PROMOTION 'PLEASE KEEP RECORDING')	11.0	C_shotlist_no_tc	True	False	False	False	56
(filmRef)23928	TELEVISION LUGO	11.0	C_shotlist_no_tc	True	False	False	False	95
(filmRef)23929	[GROOVE ARMADA / IKARA COLT / ASTRID]	11.0	A_standard_shotlist_tc	True	True	False	True	89
(filmRef)2393	(GUY FAMILY FILM)	2.0	A_standard_shotlist_tc	True	True	False	True	200
(filmRef)23930	(PROMOTIONS : EDINBURGH FRINGE SHOWS)	11.0	A_standard_shotlist_tc	True	True	False	True	132
(filmRef)2394	(PRESTON FAMILY FILM 1962)	14.0	A_standard_shotlist_tc	True	True	False	True	114
(filmRef)2395	CHURCH ACTIVITIES, ST. MARTIN'S, EDINBURGH	3.0	A_standard_shotlist_tc	True	True	False	True	163
(filmRef)2396	SCOTLAND THROUGH THE LENS	2.0	C_shotlist_no_tc	True	False	False	False	269
(filmRef)2397	(PEACE DEMONSTRATION, CLYDEBANK)	14.0	A_standard_shotlist_tc	True	True	False	True	195
(filmRef)2398	FITNESS FOR WOMEN	10.0	A_standard_shotlist_tc	True	True	False	True	365
(filmRef)2399	FITNESS FOR BOYS	10.0	A_standard_shotlist_tc	True	True	False	True	465
(filmRef)2400	FITNESS FOR GIRLS	10.0	A_standard_shotlist_tc	True	True	False	True	425
(filmRef)2401	[HALFWAY TO PARADISE: GI BLUES]	11.0	A_standard_shotlist_tc	True	True	False	True	181
(filmRef)2402	[HALFWAY TO PARADISE: VENTRILOQUIST]	11.0	A_standard_shotlist_tc	True	True	False	True	207
(filmRef)2403	[HALFWAY TO PARADISE: TARTAN]	11.0	A_standard_shotlist_tc	True	True	False	True	203
(filmRef)2404	[HALFWAY TO PARADISE: POLL TAX]	11.0	A_standard_shotlist_tc	True	True	False	True	223
(filmRef)2405	[HALFWAY TO PARADISE: HEN PARTY]	11.0	A_standard_shotlist_tc	True	True	False	True	186
(filmRef)2406	[HALFWAY TO PARADISE: JOCKY WILSON]	11.0	A_standard_shotlist_tc	True	True	False	True	196
(filmRef)2407	BIRDS OF THE ORKNEY ISLANDS	11.0	A_standard_shotlist_tc	True	True	False	True	118
(filmRef)2408	PROPERTY IN THE COUNTRY, a	10.0	A_standard_shotlist_tc	True	True	False	True	216
(filmRef)2409	PUFFINS COME HOME	10.0	A_standard_shotlist_tc	True	True	False	True	252
(filmRef)2410	BEYOND A TANGLED SHORE	11.0	A_standard_shotlist_tc	True	True	False	True	119
(filmRef)2411	OSPREY	11.0	A_standard_shotlist_tc	True	True	False	True	104
(filmRef)2412	HIGHLAND BIRDS	10.0	A_standard_shotlist_tc	True	True	False	True	244
(filmRef)2413	BENMORE HOUSE AND ESTATE	10.0	A_standard_shotlist_tc	True	True	False	True	241
(filmRef)2414	(FORESTRY TECHNIQUES)	14.0	A_standard_shotlist_tc	True	True	False	True	100
(filmRef)2415	[OLD ROTHESAY]	2.0	A_standard_shotlist_tc	True	True	False	True	1099
(filmRef)2416	STALLION SHOW AT SCOTSTOUN	1.0	F_other	True	True	False	False	37
(filmRef)2417	[SERVICE OF THANKSGIVING IN ST. GILES' CATHEDRAL]		C_shotlist_no_tc	True	False	False	False	87
(filmRef)2418	[HER MAJESTY THE QUEEN AT GENERAL ASSEMBLY]	6.0	C_shotlist_no_tc	True	False	False	False	127
(filmRef)2419	[HOLY COMMUNION SERVICE, ST. GILES']		C_shotlist_no_tc	True	False	False	False	72
(filmRef)2420	[RE-AFFIRMATION OF PRINCIPLES]		C_shotlist_no_tc	True	False	False	False	104
(filmRef)2421	[CLOSING OF THE GENERAL ASSEMBLY]		C_shotlist_no_tc	True	False	False	False	96
(filmRef)2422	GLENDOLL	14.0	A_standard_shotlist_tc	True	True	False	True	156
(filmRef)2423	INCHMURRIN 1950	14.0	A_standard_shotlist_tc	True	True	False	True	83
(filmRef)2424	NEWS MAGAZINE: DAILY WORKER OUTING	14.0	A_standard_shotlist_tc	True	True	False	True	399
(filmRef)2425	(VISIT TO SOVIET UNION)	14.0	A_standard_shotlist_tc	True	True	False	True	106
(filmRef)2426	[LITHUANIA 1960]	14.0	A_standard_shotlist_tc	True	True	False	True	36
(filmRef)2427	[WICK SCENES]	14.0	A_standard_shotlist_tc	True	True	False	True	102
(filmRef)2428	ROYAL NORTHERN YACHT CLUB: NOSES HOMEWARD	2.0	A_standard_shotlist_tc	True	True	False	True	130
(filmRef)2429	ROYAL NORTHERN YACHT CLUB SAILING FILMS 1934-1935	2.0	A_standard_shotlist_tc	True	True	False	True	124
(filmRef)2430	[ROYAL NORTHERN YACHT CLUB CADETS AT LOCH LOMOND]	14.0	A_standard_shotlist_tc	True	True	False	True	67
(filmRef)2431	"[LAUNCH OF ""OTTER"", SUBMARINE]"	18.0	A_standard_shotlist_tc	True	True	False	True	66
(filmRef)2432	"[LAUNCH OF ""RESOURCE""]"	18.0	A_standard_shotlist_tc	True	True	False	True	46
(filmRef)2433	[CLYDESIDE - FIRST BRITISH OIL DRILLING SHIP]	18.0	A_standard_shotlist_tc	True	True	False	True	86
(filmRef)2434	LITHGOWS (ORISSA)	18.0	A_standard_shotlist_tc	True	True	False	True	72
(filmRef)2435	"[LAUNCH OF ""KALDFONN""]"	18.0	A_standard_shotlist_tc	True	True	False	True	58
(filmRef)2436	SCOTT-LITHGOW GROUP, the	18.0	A_standard_shotlist_tc	True	True	False	True	102
(filmRef)2437	(DUKE OF EDINBURGH VISITS SCOTT-LITHGOW)	6.0	A_standard_shotlist_tc	True	True	False	True	67
(filmRef)2438	"PATHE SUPER SOUND GAZETTE No 34/65, LAUNCH OF HMS ""GALACEA"""	18.0	A_standard_shotlist_tc	True	True	False	True	38
(filmRef)2439	"[LAUNCHING ""THE IRON HORSE""]"	18.0	A_standard_shotlist_tc	True	True	False	True	36
(filmRef)2440	"MV ""CRYSTAL CUBE"""	18.0	A_standard_shotlist_tc	True	True	False	True	109
(filmRef)2441	[LAUNCH OF SUBMARINE 'WALRUS']	18.0	A_standard_shotlist_tc	True	True	False	True	96
(filmRef)2442	"[LAUNCH OF ""QUILOA""]"	18.0	A_standard_shotlist_tc	True	True	False	True	29
(filmRef)2443	"[LAUNCH OF TV ""MORAR""]"	18.0	A_standard_shotlist_tc	True	True	False	True	46
(filmRef)2444	"ESV ""IOLAIRE"""	18.0	C_shotlist_no_tc	True	False	False	False	69
(filmRef)2445	(TEST FOR LAUNCH OF TANKER IN TWO HALVES)	18.0	A_standard_shotlist_tc	True	True	False	True	50
