film_ref	title	year	genre_tag	genre_tag_raw	desc_word_count	n_desc_fields	has_shotlist	has_reels	has_credit_line	credit_text	n_subjects	has_timecodes	timecode_count	n_creators
(filmRef)0024	CHRISTMAS 1937	1937.0	non-fiction; amateur home movies and videos	non-fiction; amateur home movies and videos	42	4	True	False	False		3	True	1	0
(filmRef)0025	(HISTORY OF THE TAILOR AND GARMENT WORKERS UNION)	1951.0	non-fiction; promotional	non-fiction; promotional	434	5	True	False	True	d. Francis Gysin	0	True	16	0
(filmRef)0026	WHO'S THERE	1969.0	non-fiction; sponsored	non-fiction; sponsored	60	4	True	False	True	cast John Cleese, Graham Chapman, Michael Palin comm. Michael Parkinson	2	True	1	0
(filmRef)0027	(SKYE)	1969.0	non-fiction; nature	non-fiction; nature	73	4	True	False	True	Incomplete	0	True	2	0
(filmRef)0028	WESTERN ISLES	1942.0	non-fiction	non-fiction	211	5	True	False	True	motor mechanic from Harris. Age 14 at the time	8	True	1	0
(filmRef)0029	HARNESSING THE HILLS	1949.0	non-fiction; sponsored	non-fiction; sponsored	191	5	True	False	True	The story of the North of Scotland hydro-electric power stations	4	True	9	0
(filmRef)0030	IT BEGAN ON THE CLYDE	1946.0	non-fiction; sponsored	non-fiction; sponsored	107	5	True	False	True	cast includes Molly Weir	4	True	5	0
(filmRef)0031	ARP SCHOOLS	1940.0	non-fiction; educational	non-fiction; educational	92	4	True	False	False		3	True	6	1
(filmRef)0032	SCOTLAND'S WATER SUPPLY	1950.0	non-fiction; sponsored	non-fiction; sponsored	435	4	True	False	False		9	True	47	0
(filmRef)0033	HIGHLAND DOCTOR	1943.0	non-fiction	non-fiction	180	5	True	False	True	local GP played by Alex Mackenzie	6	True	2	0
(filmRef)0034	FACE OF SCOTLAND, the	1938.0	non-fiction; documentary sponsored	Non-Fiction; documentary sponsored	437	5	True	False	True	p. John Grierson comm. w. Basil Wright voice of John Knox : John Grierson	14	True	40	1
(filmRef)0035	SCOTTISH WOMEN'S HOSPITALS	1917.0	non-fiction; documentary	non-fiction; documentary	167	3	True	False	True	front line hospital at Villers-Cotterets	2	True	6	0
(filmRef)0036	BRITISH MOVIETONE NEWS No 830, ATROCITIES - THE EVIDENCE	1945.0	non-fiction; newsreel	non-fiction; newsreel	147	5	True	False	False		3	True	7	0
(filmRef)0037	QUEEN'S OWN HIGHLANDERS	1964.0	non-fiction; amateur	non-fiction; amateur	67	4	True	False	False		4	True	1	0
(filmRef)0038	FRASERS' RETURN, the	1963.0	non-fiction; sponsored promotional	non-fiction; sponsored promotional	415	5	True	False	True	at that time the tallest in Scotland	10	True	22	1
(filmRef)0039	UP-STREAM: A Thrilling Story of the Scottish Salmon Fisheries	1932.0	non-fiction; documentary nature	non-fiction; documentary nature	172	5	True	False	True	ph. Jack Miller	5	True	3	0
(filmRef)0040	NEW LEASE OF LIFE	1960.0	non-fiction; sponsored	non-fiction; sponsored	125	5	True	False	False		2	True	1	0
(filmRef)0041	BRITISH MOVIETONE NEWS No. 227A, MOVIETONE PRESENTS THE LAUNCH OF THE 'QUEEN MARY'	1934.0	non-fiction; newsreel	non-fiction; newsreel	234	3	True	False	False		3	True	14	0
(filmRef)0042	[ABERDEEN 1906]	1906.0	non-fiction; local topical	non-fiction; local topical	1051	5	True	False	True	Walker's Royal Cinematograph	4	True	29	3
(filmRef)0042A	ABERDEEN 1906	1906.0	non-fiction	non-fiction	229	5	True	False	True	Walker's Royal Cinematograph	0	True	7	0
(filmRef)0043	(LARGS SUMMER SEASON 1936)	1936.0	non-fiction; amateur home movies and videos	non-fiction; amateur home movies and videos	295	4	True	False	True	attributed to George West	2	True	18	0
(filmRef)0044	GLASGOW AND THE CLYDE COAST	1912.0	non-fiction; sponsored	non-fiction; sponsored	349	5	True	False	True	p. Charles Urban	5	True	18	0
(filmRef)0045	BRITISH MOVIETONE NEWS No 465A, HIS MAJESTY OPENS EMPIRE EXHIBITION	1938.0	non-fiction; newsreel	non-fiction; newsreel	206	5	True	False	False		5	True	8	0
(filmRef)0046	LANIMER DAY, LANARK	1960.0	non-fiction; newsreel	non-fiction; newsreel	354	5	True	False	True	newsreel footage by Scottish Movietone News 1952 and Movietone News (1957) comm. Geoffrey Sumner (1952)	3	True	13	0
(filmRef)0048	PORT OF GLASGOW, the	1936.0	non-fiction; educational	non-fiction; educational	169	4	True	False	False		8	True	10	2
(filmRef)0049	ARMISTICE SERVICE, VICTORIA PARK, WHITEINCH and (SCHOOL SPORTS DAY)	1928.0	non-fiction; local topical	non-fiction; local topical	69	4	True	False	False		6	True	4	0
(filmRef)0050	"LAUNCHING OF THE ""QUEEN MARY"""		non-fiction	non-fiction	112	3	True	False	False		0	True	7	0
(filmRef)0051	UNIVERSAL NEWS ISSUE No 2396, QUEEN IN SCOTLAND, the	1953.0	non-fiction; newsreel	non-fiction; newsreel	395	4	True	False	False		5	True	21	0
(filmRef)0052	SYHA CONFERENCE	1958.0	non-fiction; amateur	non-fiction; amateur	33	3	True	False	False		0	True	1	0
(filmRef)0053	GOVAN FAIR 1952	1952.0	non-fiction; local topical	non-fiction; local topical	227	4	True	False	True	full sized ram's head staff visible in background	4	True	9	1
(filmRef)0054	ROYAL VISIT OF GEORGE VI	1937.0	non-fiction; newsreel	non-fiction; newsreel	99	4	True	False	True	Incomplete	3	True	4	0
(filmRef)0055	GLASGOW TRAMS, 21 May 1960	1960.0	non-fiction; amateur home movies and videos	non-fiction; amateur home movies and videos	186	4	True	False	True	Empress Theatre visible in b/ground	2	True	15	0
(filmRef)0056	(TRAM ROUTES IN GLASGOW AND STEAM RAILWAYS)	1962.0	non-fiction; amateur	non-fiction; amateur	2371	4	True	False	True	"Reel 1 - note found in original can: Various steam engines including ""Black Watch 45102"". Glasgow trams in and around George Square and Queen Street Station"	2	True	17	0
(filmRef)0057	OUR TRANSPORT SERVICES	1949.0	non-fiction; educational	non-fiction; educational	503	4	True	False	True	d. Willie J. McLean	3	True	7	4
(filmRef)0058	ONE HUNDRED YEARS OF FAMILY BUSINESS	1946.0	non-fiction; promotional	non-fiction; promotional	65	4	True	False	False		1	True	4	1
(filmRef)0059	SCOTTISH INDUSTRY, a		non-fiction	non-fiction	111	3	True	False	False		0	True	7	0
(filmRef)0060	NEWS PARADE 1939	1939.0	non-fiction; newsreel	non-fiction; newsreel	273	4	True	False	True	SCFL. BFI.	6	True	1	0
(filmRef)0061	"YACHTING ON THE ""PANTHER"""	1935.0	non-fiction; amateur	non-fiction; amateur	34	3	True	False	False		2	False	0	0
(filmRef)0062	GLASGOW - OUR CITY	1949.0	non-fiction; educational	non-fiction; educational	297	4	True	True	False		5	True	26	3
(filmRef)0063	CLYDE FITTINGS	1957.0	non-fiction; industrial promotional	non-fiction; industrial promotional	96	4	True	False	False		3	True	4	0
(filmRef)0064	QUEEN ELIZABETH RECEIVES THE HONOURS OF SCOTLAND		non-fiction	non-fiction	30	3	True	False	False		0	True	1	0
(filmRef)0065	EMPIRE EXHIBITION	1938.0	non-fiction; amateur	non-fiction; amateur	66	4	True	False	True	filmed by Jimmy McKenzie and Joe McRobert	4	True	2	0
(filmRef)0066	DALGUISE BOYS' CAMP		non-fiction	non-fiction	47	3	True	False	False		0	True	1	0
(filmRef)0067	SAMSON STRIPPER: For Continuous Longwall Mining, the	1952.0	non-fiction; promotional technical	non-fiction; promotional technical	172	5	True	False	True	Acknowledgement is made to the National Coal Board for permission to make this film, and to the co-operation given by the management and men of Elsecar Main Colliery, South Yorkshire.	3	True	10	0
(filmRef)0068	HOW PLANT BREEDING CAN HELP THE FARMER	1948.0	non-fiction; sponsored educational	non-fiction; sponsored educational	75	5	True	False	False		1	True	4	0
(filmRef)0069	[WORK SIMPLIFICATION APPLIED TO CLERICAL OPERATIONS]	1946.0	non-fiction; sponsored	non-fiction; sponsored	64	5	True	False	True	Beginning missing	1	True	1	0
(filmRef)0070	LOGGING IN THE SUNDARABANS, EAST PAKISTAN	1963.0	non-fiction; sponsored women film makers	non-fiction; sponsored women film makers	80	5	True	False	False		5	True	1	0
(filmRef)0071	HESSIAN LOOM AND COP LOADER	1950.0	non-fiction; technical	non-fiction; technical	68	4	True	False	False		1	True	1	0
(filmRef)0072	VISIT TO MAVOR AND COULSON, a	1950.0	non-fiction; promotional	non-fiction; promotional	156	4	True	False	True	blank and leader from 9.19 to 9.38	3	True	8	2
(filmRef)0073	MULTI-JIB CUTTING AND LOADING IN THIN COKING COALS	1955.0	non-fiction; industrial promotional	non-fiction; industrial promotional	40	3	True	False	False		3	True	2	0
(filmRef)0074	MODERN MECHANICAL LOADING OF COAL	1942.0	non-fiction; industrial	non-fiction; industrial	399	4	True	True	False		2	True	11	0
(filmRef)0075	GROWTH OF AN INDUSTRY, the	1953.0	non-fiction; sponsored promotional	non-fiction; sponsored promotional	88	3	True	False	True	Incomplete	0	True	6	0
(filmRef)0076	NATIONAL CASH REGISTER COMPANY, DUNDEE	1953.0	non-fiction; promotional	non-fiction; promotional	44	4	True	False	True	Section only	2	True	1	0
(filmRef)0077	REPORT ON INDUSTRIAL SCOTLAND	1948.0	non-fiction; sponsored	non-fiction; sponsored	105	4	True	False	False		5	True	6	0
(filmRef)0079	CANALS IN SCOTLAND	1938.0	non-fiction; educational	non-fiction; educational	283	4	True	False	False		7	True	14	1
(filmRef)0080	ROYAL NORTHERN YACHT CLUB REGATTAS	1938.0	non-fiction; amateur	non-fiction; amateur	66	4	True	False	False		0	True	1	0
(filmRef)0081	[HIGHLAND GAMES]	1952.0	non-fiction; amateur local topical	non-fiction; amateur local topical	59	3	True	False	True	shotlist re-timed from speed corrected tape, manual control track	0	True	3	0
(filmRef)0082	MODERN MECHANICAL MINING IN A SOUTH AFRICAN COAL MINE	1955.0	non-fiction; industrial	non-fiction; industrial	178	4	True	False	False		2	True	4	0
(filmRef)0083	ROYAL NATIONAL YACHT CLUB REGATTA, ROTHESAY	1938.0	non-fiction; amateur	non-fiction; amateur	96	4	True	False	False		1	True	4	0
(filmRef)0084	SWEDISH OLYMPIC GYMNASTS	1938.0	non-fiction; amateur	non-fiction; amateur	56	4	True	True	False		2	False	0	0
(filmRef)0085	ROOTES GROUP, the	1963.0	non-fiction; documentary sponsored promotional	non-fiction; documentary sponsored promotional	163	5	True	False	False		4	True	11	1
(filmRef)0087	LANARK'S 813th LANIMER DAY	1953.0	non-fiction; local topical	non-fiction; local topical	224	3	True	False	True	silent	4	True	10	0
(filmRef)0088	LANIMER DAY, LANARK		non-fiction	non-fiction	153	5	True	False	True	filmed by Stanley Russell	0	True	9	0
(filmRef)0089	LANARK LANIMER DAY	1955.0	non-fiction; local topical	non-fiction; local topical	158	3	True	False	False		5	True	10	0
(filmRef)0090	CHARLES RENNIE MACKINTOSH	1965.0	non-fiction; educational women film makers	non-fiction; educational women film makers	150	4	True	False	True	filmed by Louise Annand and William Thomson	4	True	13	2
(filmRef)0093	HUGH SMITH MACHINE TOOLS TECHNICAL FILM	1949.0	non-fiction; amateur technical	non-fiction; amateur technical	47	3	True	False	True	Filmed in Alexander Stephen's yard at Linthouse	1	True	2	0
(filmRef)0096	BRITISH MOVIETONE NEWS No 1057A, HER MAJESTY OPENS SCOTTISH EXHIBITION	1949.0	non-fiction; newsreel	non-fiction; newsreel	94	5	True	False	True	comm. Lionel Gamlin	5	True	2	1
(filmRef)0097	BLACK AND DECKER LIMITED	1950.0	non-fiction; promotional	non-fiction; promotional	88	4	True	False	True	Incomplete	1	True	6	1
(filmRef)0098	DIE ARMEE DES DUKE	1969.0	non-fiction; documentary dance music	non-fiction; documentary dance music	199	5	True	False	True	German narrative	4	True	7	0
(filmRef)0099	SUBSIDENCE	1965.0	non-fiction; promotional	non-fiction; promotional	107	5	True	False	False		1	True	1	2
(filmRef)0100	SCOTLAND'S FOREST FACTORIES	1950.0	non-fiction; sponsored promotional	non-fiction; sponsored promotional	90	5	True	True	False		2	True	4	0
(filmRef)0103	NIGHT MAIL	1936.0	non-fiction; documentary sponsored	non-fiction; documentary sponsored	146	5	True	False	True	supervised by John Grierson sd. Cavalcanti, W.H. Auden, Benjamin Britten cam. Jones and Fowle	5	True	15	0
(filmRef)0105	AMATEUR CINEMATOGRAPHY	1948.0	non-fiction; advertising	non-fiction; advertising	91	5	True	False	True	d. Stanley Russell	1	True	5	2
(filmRef)0106	GLASGOW'S POLICE	1934.0	non-fiction; promotional	non-fiction; promotional	283	5	True	False	True	Mute	2	True	14	1
(filmRef)0107	FREEDOM OF ABERFELDY	1943.0	non-fiction; sponsored	non-fiction; sponsored	105	5	True	False	True	Shotlisted at different speed. Actual timing is 9.00 mins @ 24fps	1	True	1	3
(filmRef)0108	GRAND UNION CANAL	1938.0	non-fiction; educational	non-fiction; educational	87	5	True	False	False		1	True	6	2
(filmRef)0109	LION AND THE LAMB, the	1950.0	non-fiction; sponsored instructional	non-fiction; sponsored instructional	293	4	True	False	False		0	True	7	0
(filmRef)0111	WORLD OF STEEL	1938.0	non-fiction; sponsored	non-fiction; sponsored	182	5	True	False	True	p.c. Scottish Film Productions	0	True	7	3
(filmRef)0112	CROFTER BOY	1955.0	non-fiction; sponsored	non-fiction; sponsored	256	5	True	False	True	Shotlisted at different speed. Actual timing is 17.55 mins @ 24fps	4	True	11	1
(filmRef)0113	HOSPITAL TEAM	1945.0	non-fiction; sponsored medical	non-fiction; sponsored medical	249	5	True	False	False		3	True	12	0
(filmRef)0114	WAVERLEY STEPS	1948.0	non-fiction; sponsored	non-fiction; sponsored	751	5	True	False	True	soundtrack features Herrick Bunney playing the organ in St Giles Cathedral, Edinburgh	5	True	26	0
(filmRef)0115	LORD PROVOST P.J. DOLLAN VISITS GOVAN SCHOOLS	1941.0	non-fiction; newsreel	non-fiction; newsreel	84	4	True	False	True	The High School, Greenfield, St. Constantine	2	True	2	0
(filmRef)0116	PRINCESS MARY PRESENTS NEW COLOURS TO ROYAL SCOTS	1926.0	non-fiction; local topical	non-fiction; local topical	125	4	True	False	True	filmed by James Hart	4	True	7	1
(filmRef)0117	GROSVENOR TOPICAL NEWS: CHURCH PARADE OF GLASGOW LOWLAND SIGNAL UNITS	1926.0	non-fiction; local topical	non-fiction; local topical	39	4	True	False	True	filmed by James Hart	3	True	3	1
(filmRef)0118	[GROSVENOR TOPICAL NEWS]: (BOY SCOUTS PARADE IN GEORGE SQUARE)	1926.0	non-fiction; local topical	non-fiction; local topical	37	4	True	False	True	attributed to James Hart	3	True	1	1
(filmRef)0119	GROSVENOR TOPICAL NEWS: DAY OF REMEMBRANCE MEMORIAL SERVICE AT THE GLASGOW CENOTAPH	1927.0	non-fiction; local topical	non-fiction; local topical	121	4	True	False	True	filmed by James Hart	4	True	9	1
(filmRef)0120	CROFTERS	1945.0	non-fiction; sponsored	non-fiction; sponsored	282	5	True	False	True	Presented by the MOI with the Ministry of Agriculture	3	True	13	0
(filmRef)0122	VICTORY PARADE, the	1946.0	non-fiction; documentary	non-fiction; documentary	231	5	True	False	False		5	True	6	0
(filmRef)0123	CITY SIDELIGHTS NO. 2	1952.0	non-fiction; cine mag	non-fiction; cine mag	241	5	True	False	True	theatre unidentified	3	True	12	1
(filmRef)0124	MAKING OF THE HOLY BIBLE	1950.0	non-fiction	non-fiction	65	4	True	False	False		0	True	2	0
(filmRef)0126	(GLASGOW TRAMS - TRIMS)	1955.0	non-fiction; women film makers	non-fiction; women film makers	78	4	True	False	True	filmed by Louise Annand	2	True	5	1
(filmRef)0127	PACIFIC PANORAMA	1956.0	non-fiction; women film makers amateur	non-fiction; women film makers amateur	95	4	True	False	False		0	False	0	0
(filmRef)0128	KING'S VISIT TO CANADA, the	1939.0	non-fiction; newsreel	non-fiction; newsreel	185	5	True	False	False		2	True	8	0
(filmRef)0129	HOLIDAY AT DORNOCH, a	1937.0	non-fiction; women film makers amateur travelogue	non-fiction; women film makers amateur travelogue	98	4	True	False	True	Note: 8.13 min at the correct running speed - has been shotlisted at 18fps	2	True	5	0
(filmRef)0130	NEW YORK AND WORLD'S FAIR	1939.0	non-fiction; women film makers	non-fiction; women film makers	148	4	True	False	False		2	True	11	1
(filmRef)0131	CROSSING NORTHERN LATITUDES	1936.0	non-fiction; women film makers amateur	non-fiction; women film makers amateur	224	4	True	False	False		0	True	19	1
(filmRef)0132	CANADIAN CAMEOS	1939.0	non-fiction; women film makers	non-fiction; women film makers	136	4	True	False	False		0	True	15	0
(filmRef)0133	MAJORCAN MEDLEY: A Study of the Peasant Life of the Island	1953.0	non-fiction; documentary amateur travelogue women film makers	non-fiction; documentary amateur travelogue women film makers	410	5	True	False	True	BW	1	True	17	0
(filmRef)0134	HIMALAYAN HOLIDAY	1953.0	non-fiction; documentary amateur travelogue women film makers	non-fiction; documentary amateur travelogue women film makers	142	4	True	False	True	Shotlisted at different speed. Actual timing is 17.37 @ 18 fps	3	True	8	0
(filmRef)0135	GLASGOW TAKES CARE OF ITS OLD FOLK	1959.0	non-fiction; sponsored	non-fiction; sponsored	291	5	True	False	False		4	True	20	3
(filmRef)0136	HOLIDAYING IN HARRIS	1938.0	non-fiction; documentary amateur travelogue women film makers nature	non-fiction; documentary amateur travelogue women film makers nature	309	5	True	False	True	filmed by Nat and Nettie McGavin	9	True	11	0
(filmRef)0140	IDLING IN INDIA	1953.0	non-fiction; documentary amateur travelogue women film makers	non-fiction; documentary amateur travelogue women film makers	249	4	True	False	True	Shotlisted at different speed. Actual timing is 40.07 mins @ 18 fps	4	True	14	0
(filmRef)0141	CONSTRUCTION OF THE KING GEORGE V BRIDGE, GLASGOW	1927.0	non-fiction; amateur	non-fiction; amateur	393	4	True	False	True	attributed to Kenneth Dundas	6	True	18	0
(filmRef)0142	GAUMONT BRITISH NEWS No. 2033, ROYAL VISIT TO SCOTLAND	1953.0	non-fiction; newsreel	non-fiction; newsreel	147	4	True	False	False		2	True	8	0
(filmRef)0143	JERASH AND BAALBEK		non-fiction; women film makers	non-fiction; women film makers	22	4	True	False	True	attributed to Nat and Nettie McGavin	0	True	1	0
(filmRef)0144	CANADIAN CAMEOS NO. 2	1949.0	non-fiction; documentary amateur travelogue women film makers	non-fiction; documentary amateur travelogue women film makers	150	4	True	False	False		2	True	7	0
(filmRef)0145	TREETOPS	1951.0	non-fiction; documentary amateur travelogue women film makers nature	non-fiction; documentary amateur travelogue women film makers nature	105	5	True	False	True	b/w	2	True	5	0
(filmRef)0146	CEYLON CALLING	1939.0	non-fiction; documentary amateur travelogue women film makers	non-fiction; documentary amateur travelogue women film makers	106	4	True	False	True	Shotlisted at different speed. Actual timing is 11.00 mins @ 18 fps	2	True	7	0
(filmRef)0147	AFRICAN ANIMALS	1951.0	non-fiction; documentary amateur travelogue women film makers nature	non-fiction; documentary amateur travelogue women film makers nature	135	4	True	False	False		2	True	7	1
(filmRef)0148	SARDINIA	1958.0	non-fiction; documentary amateur travelogue women film makers	non-fiction; documentary amateur travelogue women film makers	72	4	True	False	True	attributed to Nettie McGavin	4	True	4	0
(filmRef)0149	ITALIAN INTERLUDE	1952.0	non-fiction; documentary amateur travelogue women film makers	non-fiction; documentary amateur travelogue women film makers	145	5	True	False	False		4	True	9	0
(filmRef)0150	ROYAL SOUTH AFRICAN TOUR		non-fiction	non-fiction	248	5	True	True	True	ph. Graham Thompson	0	True	15	0
(filmRef)0151	SWITZERLAND 1947	1947.0	non-fiction; women film makers amateur	non-fiction; women film makers amateur	97	4	True	False	False		2	True	7	0
(filmRef)0152	AFRICAN ANECDOTES	1954.0	non-fiction; documentary amateur travelogue women film makers	non-fiction; documentary amateur travelogue women film makers	159	4	True	False	True	attributed to N. McGavin	3	True	10	0
(filmRef)0153	KENYA TO DURBAN		non-fiction; women film makers	non-fiction; women film makers	215	4	True	False	False		0	True	10	0
(filmRef)0154	STEEL AND ENGINEERING	1960.0	non-fiction; promotional	non-fiction; promotional	138	5	True	False	False		3	True	7	0
(filmRef)0155	WEST OF INVERNESS	1939.0	non-fiction; documentary	non-fiction; documentary	193	5	True	False	False		4	True	14	0
(filmRef)0156	CIVIL DEFENCE IN GLASGOW	1942.0	non-fiction; amateur instructional	non-fiction; amateur instructional	691	4	True	True	True	filmed by B.H. Humble	4	True	35	0
(filmRef)0157	(ANTI-GAS PRECAUTIONS IN GLASGOW)	1942.0	non-fiction; instructional	non-fiction; instructional	156	5	True	False	True	filmed by B.H. Humble	3	True	2	0
(filmRef)0158	CIVIL DEFENCE	1945.0	non-fiction; instructional	non-fiction; instructional	284	5	True	False	True	attributed to Ben H. Humble	3	True	7	0
(filmRef)0159	SCOTTISH CUP TIE	1934.0	non-fiction; local topical	non-fiction; local topical	165	5	True	False	True	filmed by Jack Johnstone (?)	1	True	5	0
(filmRef)0160	JUTE MANUFACTURE	1963.0	non-fiction; instructional	non-fiction; instructional	64	3	True	False	True	see additional information for listing of technical processes shown.	3	False	0	0
(filmRef)0161	DOMINION MONARCH	1950.0	non-fiction; amateur home movies and videos	non-fiction; amateur home movies and videos	355	4	True	False	True	COL	3	True	13	0
(filmRef)0162	VIEWS OF THE CLYDE AND AROUND	1950.0	non-fiction; amateur	non-fiction; amateur	53	4	True	False	False		1	True	4	0
(filmRef)0163	EAST OF SUEZ		non-fiction	non-fiction	148	4	True	True	True	col	0	True	14	0
(filmRef)0164	[ABERDEEN]	1953.0	non-fiction; amateur	non-fiction; amateur	342	4	True	True	True	Please note Reels 1 and 2 ONLY transferred to tape. These reels are shotlisted at 25fps, however, actual running speed is 18fps	4	True	20	0
(filmRef)0165	"(SECTIONS FROM ""CURRENT ACCOUNT"" WAVERLEY PROGRAMME)"		non-fiction	non-fiction	158	4	True	False	False		0	True	5	0
(filmRef)0166	THIS FILM IS DANGEROUS	1948.0	non-fiction; sponsored animation instructional	non-fiction; sponsored animation instructional	249	5	True	False	False		2	True	10	0
(filmRef)0167	PARAFFIN YOUNG: Pioneer of Oil	1937.0	non-fiction; sponsored industrial biographical	non-fiction; sponsored industrial biographical	480	5	True	False	True	as James Young	7	True	24	0
(filmRef)0168	DUMFRIES 1932 - GUID NYCHBURRIS DAY	1932.0	non-fiction; local topical	non-fiction; local topical	105	3	True	False	True	Incomplete	4	True	6	0
(filmRef)0169	DUMFRIES GUID NYCHBURRIS DAY: Riding of the Marches and Pageant	1933.0	non-fiction; local topical	non-fiction; local topical	127	3	True	False	True	Incomplete	4	True	5	0
(filmRef)0170	DUMFRIES GUID NYCHBURRIS DAY	1934.0	non-fiction; local topical	non-fiction; local topical	187	3	True	False	True	Shotlisted at different speed. Actual timing is 13.24 mins @ 18 fps	3	True	10	0
(filmRef)0171	(DUMFRIES 1935)	1935.0	non-fiction; local topical	non-fiction; local topical	243	3	True	False	True	Palmerston Park?	5	True	13	0
(filmRef)0172	DUMFRIES 1936 - GUID NYCHBURRIS FESTIVAL	1936.0	non-fiction; local topical	non-fiction; local topical	100	4	True	False	True	Incomplete	4	True	4	0
(filmRef)0173	DUMFRIES 1937	1937.0	non-fiction; local topical	non-fiction; local topical	115	4	True	False	True	Incomplete	3	True	4	0
(filmRef)0174	"(SS ""BERENGARIA"")"		non-fiction	non-fiction	141	4	True	False	True	filmed by Jackie Johnston, newsreel cameraman	0	True	10	0
(filmRef)0175	DUMFRIES 1959 - GUID NYCHBURRIS CELEBRATIONS	1959.0	non-fiction; local topical	non-fiction; local topical	126	3	True	False	True	Incomplete	3	True	9	0
(filmRef)0176	GUID NYCHBURRIS FESTIVAL [DUMFRIES 1956]	1956.0	non-fiction; local topical	non-fiction; local topical	313	4	True	False	True	shotlisted from VHS at 25fps, manual control track	4	True	16	0
(filmRef)0177	SCOTTISH CUP TIE THIRD ROUND: Queen of the South v Hearts	1952.0	non-fiction; local topical	non-fiction; local topical	86	4	True	False	True	at half time?	3	True	5	0
(filmRef)0178	[DUMFRIES 1949 GUID NYCHBURRIS DAY]	1949.0	non-fiction; local topical	non-fiction; local topical	114	3	True	False	True	No credits	5	True	11	0
(filmRef)0179	DUMFRIES 1950 GUID NYCHBURRIS FESTIVAL	1950.0	non-fiction; local topical	non-fiction; local topical	72	3	True	False	True	Incomplete	5	True	2	0
(filmRef)0180	DUMFRIES 1953 GUID NYCHBURRIS FESTIVAL	1953.0	non-fiction; local topical	non-fiction; local topical	172	3	True	False	True	Shotlisted from time-coded VHS copy, times converted from 25fps to 18 fps	4	True	6	0
(filmRef)0181	DUMFRIES 1955 GUID NYCHBURRIS FESTIVAL	1955.0	non-fiction; local topical	non-fiction; local topical	52	3	True	False	True	Incomplete	5	True	2	0
(filmRef)0182	EDINBURGH	1961.0	non-fiction; amateur	non-fiction; amateur	264	5	True	False	True	Scotland?	0	True	24	1
(filmRef)0183	QUEEN OF THE SOUTH V MORTON	1949.0	non-fiction; local topical	non-fiction; local topical	61	3	True	False	False		3	True	3	0
(filmRef)0184	(LYCEUM CINEMA TRAILERS AND ADVERTISEMENTS)	1957.0	non-fiction; advertising	non-fiction; advertising	80	3	True	False	False		0	True	2	0
(filmRef)0185	DUNDEE JUTE	1948.0	non-fiction; amateur	non-fiction; amateur	167	5	True	False	True	Shotlisted at different speed. Actual timing is 15.50 mins @ 18 fps	3	True	13	0
(filmRef)0186	GAUMONT BRITISH NEWS No. 2033, ROYAL VISIT TO SCOTLAND	1953.0	non-fiction; newsreel	non-fiction; newsreel	162	4	True	False	False		3	True	8	0
(filmRef)0188	ROYAL OCCASIONS IN SCOTLAND	1937.0	non-fiction; newsreel	non-fiction; newsreel	990	5	True	True	False		3	True	27	0
(filmRef)0189	BLOOD TRANSFUSION IN BATHGATE	1951.0	non-fiction; sponsored medical	non-fiction; sponsored medical	228	4	True	False	True	at a primary school?	2	True	13	0
(filmRef)0190	YOUR GLASS OF SHERRY	1960.0	non-fiction; sponsored promotional	non-fiction; sponsored promotional	184	5	True	False	False		2	True	15	1
(filmRef)0191	STORY OF CULROSS, the	1938.0	non-fiction; documentary	non-fiction; documentary	254	5	True	False	False		4	True	32	3
(filmRef)0192	DAVID LIVINGSTONE	1956.0	non-fiction; instructional	non-fiction; instructional	180	5	True	False	True	silent and sound versions	1	True	10	0
(filmRef)0193	THINGS THAT HAPPEN NO. 3	1937.0	non-fiction; cine mag	non-fiction; cine mag	148	5	True	False	True	d. Stanley L. Russell	2	True	7	2
(filmRef)0194A	[MINISTRY OF FOOD FLASHES]	1949.0	non-fiction; sponsored	non-fiction; sponsored	171	3	True	False	True	high speed	2	True	10	0
(filmRef)0194B	[CHRISTMAS 1943]	1943.0	non-fiction	non-fiction	40	3	True	False	False		4	True	1	0
(filmRef)0195A	MERRY CHRISTMAS AND A HAPPY NEW YEAR		non-fiction	non-fiction	73	3	True	False	False		0	True	2	0
(filmRef)0195B	GUID NYCHBURRIS DAY	1951.0	non-fiction; local topical	non-fiction; local topical	59	3	True	False	False		4	True	6	0
(filmRef)0196	ROAD THROUGH THE SUNSET ISLES, the	1937.0	non-fiction; promotional	non-fiction; promotional	246	5	True	False	True	Jack Elder is one of the two hikers	6	True	14	2
(filmRef)0197	GLENHAR FACTORY, HILLINGTON	1953.0	non-fiction; promotional amateur	non-fiction; promotional amateur	41	3	False	False	True	filmed by Jack Harris	4	False	0	0
(filmRef)0199	WINDSOR	1933.0	non-fiction; amateur	non-fiction; amateur	119	4	True	False	True	filmed by David Keith	0	True	7	0
(filmRef)0201	HIGHLAND HORSE SHOW, ALLOA	1932.0	non-fiction; amateur	non-fiction; amateur	35	4	True	False	True	filmed by David Keith	0	True	1	0
(filmRef)0202	FRIENDS OF UNCLE DAVID	1933.0	non-fiction; amateur	non-fiction; amateur	31	4	True	False	True	filmed by David Keith	0	True	2	0
(filmRef)0204	KRIEGSFLIEGER AN DER WESTFRONT	1918.0	non-fiction; propaganda	non-fiction; propaganda	219	3	True	False	False		3	True	11	0
